time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
"Wed Jan 13 2016","Clear throughout the day.","clear-day","1452689737","1452725866","0.13","0","0","","0","","46.66","1452722400","30.47","1452769200","46.66","1452722400","30.47","1452769200","21.12","0.59","1023.7","0.11","7.58","1452711600","331","0.01","","","9.98","",,"1452690000","46.66","1452722400","24.56","1452690000","46.66","1452722400"
"Thu Jan 14 2016","Clear throughout the day.","clear-day","1452776125","1452812323","0.17","0","0.0005","1452783600","0","","59.51","1452801600","42.9","1452866400","59.51","1452801600","42.9","1452866400","33.13","0.66","1017.7","2.04","9.41","1452794400","185","0.08","","","9.97","",,"1452769200","59.51","1452801600","30.47","1452769200","59.51","1452801600"
"Fri Jan 15 2016","Light rain in the morning.","rain","1452862511","1452898780","0.2","0.0059","0.0434","1452873600","0.96","rain","49.78","1452906000","32.21","1452949200","49.78","1452906000","32.21","1452949200","41.55","0.82","1005.56","1.68","7.1","1452844800","168","0.79","","","7.66","",,"1452870000","50.33","1452916800","42.42","1452870000","50.33","1452916800"
"Sat Jan 16 2016","Mostly cloudy throughout the day.","partly-cloudy-night","1452948896","1452985237","0.24","0.0007","0.0095","1452938400","0.1","rain","44.86","1452967200","32.54","1453039200","44.25","1452974400","29.54","1453035600","35.67","0.85","1011.98","2.11","7.21","1452981600","354","0.61","","","8.8","",,"1452949200","48.84","1452924000","32.21","1452949200","48.84","1452924000"
"Sun Jan 17 2016","Mostly cloudy in the morning.","partly-cloudy-night","1453035278","1453071696","0.28","0","0","","0","","42.61","1453064400","19.97","1453125600","40.22","1453064400","12.47","1453125600","27.17","0.71","1017.61","3.15","10.74","1453060800","330","0.39","","","9.87","",,"1453093200","42.61","1453064400","29.54","1453035600","40.22","1453064400"
"Mon Jan 18 2016","Mostly cloudy in the morning.","partly-cloudy-night","1453121659","1453158154","0.32","0","0.0005","1453158000","0","","30.18","1453150800","15.76","1453204800","28.01","1453158000","15.76","1453204800","11.8","0.57","1027.48","3.14","9.93","1453107600","335","0.4","","","10","",,"1453179600","31.23","1453096800","12.47","1453125600","31.23","1453096800"
"Tue Jan 19 2016","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1453208038","1453244614","0.35","0","0","","0","","31.76","1453233600","30.98","1453262400","31.58","1453240800","30.92","1453280400","12.44","0.6","1031.36","1.36","7.23","1453226400","24","0.42","","","9.9","",,"1453204800","31.76","1453233600","14.96","1453215600","31.58","1453240800"
"Wed Jan 20 2016","Rain until afternoon.","rain","1453294415","1453331073","0.39","0.0086","0.0558","1453302000","0.91","rain","37.92","1453338000","37.11","1453370400","37.92","1453338000","37.11","1453370400","30.1","0.8","1022.92","1.55","8.25","1453294800","148","0.89","","","5.53","",,"1453269600","37.92","1453338000","30.92","1453280400","37.92","1453338000"
"Thu Jan 21 2016","Rain starting in the afternoon.","rain","1453380791","1453417533","0.42","0.0386","0.1635","1453435200","0.9","rain","42.8","1453406400","41.08","1453435200","42.8","1453406400","38.94","1453435200","39.02","0.97","1018.91","1.97","7.54","1453438800","60","1","","","4.66","",,"1453370400","42.8","1453406400","37.11","1453370400","42.8","1453406400"
"Fri Jan 22 2016","Rain until afternoon.","rain","1453467165","1453503993","0.46","0.0346","0.1122","1453442400","0.91","rain","46.19","1453467600","25.98","1453557600","46.19","1453467600","18.11","1453546800","35.87","0.95","1006.57","3.04","16.63","1453453200","351","0.98","","","4.63","",,"1453525200","46.58","1453464000","19.98","1453521600","46.58","1453464000"
"Sat Jan 23 2016","Mostly cloudy until afternoon.","partly-cloudy-day","1453553537","1453590454","0.49","0.0007","0.0043","1453572000","0.32","snow","31.2","1453586400","17.25","1453640400","28.06","1453593600","17.25","1453640400","21.42","0.8","1019.71","5.04","17.05","1453550400","334","0.65","","","9.61","",,"1453611600","31.2","1453586400","18.11","1453546800","28.06","1453593600"
"Sun Jan 24 2016","Clear throughout the day.","clear-day","1453639907","1453676915","0.53","0.0015","0.0169","1453662000","0.56","snow","44.07","1453672800","31.52","1453690800","44.07","1453672800","31.52","1453690800","22.91","0.79","1022.5","0.06","4.59","1453665600","166","0.04","","","9.02","",,"1453640400","44.07","1453672800","17.25","1453640400","44.07","1453672800"
"Mon Jan 25 2016","Mostly cloudy throughout the day.","partly-cloudy-night","1453726276","1453763376","0.56","0","0.0002","1453755600","0","","58.21","1453755600","52.58","1453816800","58.21","1453755600","52.58","1453816800","36.22","0.68","1020.05","3.43","13.61","1453752000","165","0.44","","","9.94","",,"1453716000","58.21","1453755600","33.48","1453716000","58.21","1453755600"
"Tue Jan 26 2016","Rain until afternoon.","rain","1453812642","1453849837","0.59","0.0227","0.1266","1453820400","0.89","rain","53.86","1453813200","31.96","1453903200","53.86","1453813200","26.96","1453899600","45.62","0.91","1019.96","0.24","11.15","1453791600","343","1","","","6.53","",,"1453870800","54.85","1453788000","34.08","1453870800","54.85","1453788000"
"Wed Jan 27 2016","Mostly cloudy until afternoon.","partly-cloudy-day","1453899008","1453936299","0.62","0","0.0003","1453892400","0","","44.23","1453928400","24.35","1453986000","42.46","1453932000","24.35","1453986000","30.63","0.8","1022.93","3.56","11.13","1453892400","15","0.57","","","9.81","",,"1453957200","44.23","1453928400","26.96","1453899600","42.46","1453932000"
"Thu Jan 28 2016","Mostly cloudy in the afternoon.","partly-cloudy-day","1453985371","1454022760","0.65","0","0","","0","","52.69","1454014800","30.62","1454072400","52.69","1454014800","30.62","1454072400","28.89","0.74","1015.74","1.02","8.72","1454011200","261","0.11","","","9.27","",,"1453986000","52.69","1454014800","24.35","1453986000","52.69","1454014800"
"Fri Jan 29 2016","Clear throughout the day.","clear-day","1454071733","1454109221","0.68","0","0.0008","1454079600","0","","52.68","1454101200","34.43","1454133600","52.68","1454101200","34.43","1454133600","31.78","0.74","1016.06","0.85","7.06","1454083200","315","0.01","","","9.99","",,"1454072400","52.68","1454101200","30.62","1454072400","52.68","1454101200"
"Sat Jan 30 2016","Clear throughout the day.","clear-day","1454158094","1454195683","0.71","0.0002","0.0028","1454187600","0.11","rain","67.04","1454187600","52.27","1454230800","67.04","1454187600","52.27","1454230800","38.12","0.63","1015.62","2.93","16.1","1454180400","187","0.03","","","9.95","",,"1454133600","67.04","1454187600","34.43","1454133600","67.04","1454187600"
"Sun Jan 31 2016","Mostly cloudy throughout the day.","partly-cloudy-day","1454244452","1454282144","0.74","0","0","","0","","67.38","1454274000","59.76","1454328000","67.38","1454274000","59.83","1454328000","52.45","0.76","1013.49","3.96","14.47","1454274000","191","0.71","","","9.97","",,"1454230800","67.38","1454274000","52.27","1454230800","67.38","1454274000"
"Mon Feb 01 2016","Light rain in the afternoon.","rain","1454330810","1454368606","0.77","0.0029","0.0308","1454356800","0.64","rain","66.66","1454353200","51.76","1454392800","66.84","1454353200","51.76","1454392800","57.42","0.9","1012.93","1.46","9.32","1454346000","223","0.77","","","8.99","",,"1454389200","66.66","1454353200","51.83","1454389200","66.84","1454353200"
"Tue Feb 02 2016","Heavy rain starting in the evening.","rain","1454417165","1454455067","0.8","0.0333","0.2909","1454472000","0.98","rain","74.58","1454446800","50.34","1454508000","74.58","1454446800","50.34","1454508000","59.33","0.86","1010.77","5.04","19.02","1454443200","150","0.82","","","7.66","",,"1454392800","74.58","1454446800","51.76","1454392800","74.58","1454446800"
"Wed Feb 03 2016","Rain in the morning.","rain","1454503519","1454541529","0.83","0.0642","0.5288","1454486400","1","rain","59.41","1454529600","32","1454587200","59.41","1454529600","30.78","1454594400","43.87","0.73","1013.8","2.78","14.94","1454482800","266","0.47","","","9.21","",,"1454562000","65.37","1454479200","37.42","1454562000","66.11","1454479200"
"Thu Feb 04 2016","Clear throughout the day.","clear-day","1454589872","1454627990","0.86","0","0","","0","","45.65","1454616000","25.71","1454677200","43.09","1454619600","25.71","1454677200","27.06","0.66","1024.63","3.02","11.55","1454616000","332","0.07","","","9.99","",,"1454587200","45.65","1454616000","30.78","1454594400","43.09","1454619600"
"Fri Feb 05 2016","Clear throughout the day.","clear-day","1454676223","1454714451","0.9","0","0","","0","","48.3","1454706000","28.2","1454756400","47.9","1454702400","28.2","1454756400","22.46","0.61","1030.38","1.24","8.6","1454702400","3","0.05","","","10","",,"1454677200","48.3","1454706000","25.71","1454677200","47.9","1454702400"
"Sat Feb 06 2016","Partly cloudy until evening.","partly-cloudy-day","1454762573","1454800912","0.93","0","0","","0","","48.54","1454792400","26.55","1454850000","48.53","1454788800","26.55","1454850000","24.94","0.63","1027.79","0.54","7.33","1454792400","50","0.34","","","9.67","",,"1454756400","48.54","1454792400","28.2","1454756400","48.53","1454788800"
"Sun Feb 07 2016","Partly cloudy overnight.","partly-cloudy-night","1454848921","1454887372","0.97","0","0.0008","1454857200","0","","55.38","1454878800","39.42","1454911200","55.38","1454878800","39.42","1454911200","26.62","0.61","1020.6","1.07","8.47","1454878800","245","0.07","","","9.85","",,"1454850000","55.38","1454878800","26.55","1454850000","55.38","1454878800"
"Mon Feb 08 2016","Mostly cloudy throughout the day.","partly-cloudy-day","1454935268","1454973833","0.01","0","0.0004","1454976000","0","","45.74","1454947200","28.64","1455026400","42.24","1454947200","23.79","1455026400","28.21","0.61","1011.66","4.56","15.18","1454986800","279","0.64","","","9.94","",,"1454994000","45.74","1454947200","28.35","1454994000","43.32","1454925600"
"Tue Feb 09 2016","Mostly cloudy throughout the day.","partly-cloudy-day","1455021614","1455060293","0.04","0.0001","0.0012","1455040800","0.23","snow","31.02","1455037200","19.24","1455109200","24.8","1455037200","18","1455112800","21.92","0.74","1014.91","4.76","13.91","1455037200","304","0.93","","","8.6","",,"1455080400","33.11","1454997600","18.38","1455080400","28.76","1454997600"
"Wed Feb 10 2016","Partly cloudy throughout the day.","partly-cloudy-day","1455107958","1455146752","0.08","0.0001","0.0009","1455134400","0.12","snow","33.36","1455134400","23.46","1455188400","31.32","1455145200","23.46","1455188400","15.74","0.65","1022.36","2.1","12.26","1455127200","287","0.45","","","9.78","",,"1455109200","33.36","1455134400","18","1455112800","31.32","1455145200"
"Thu Feb 11 2016","Mostly cloudy overnight.","partly-cloudy-night","1455194301","1455233212","0.11","0","0","","0","","51.91","1455224400","34.2","1455278400","51.91","1455224400","34.2","1455278400","23.17","0.6","1022.09","1.5","7.76","1455206400","46","0.1","","","9.87","",,"1455188400","51.91","1455224400","23.46","1455188400","51.91","1455224400"
"Fri Feb 12 2016","Partly cloudy in the morning.","partly-cloudy-night","1455280642","1455319671","0.15","0","0","","0","","56.11","1455307200","23.57","1455368400","56.11","1455307200","18.87","1455372000","29.37","0.6","1022.26","2.68","12.9","1455300000","319","0.26","","","9.83","",,"1455278400","56.11","1455307200","31.53","1455339600","56.11","1455307200"
"Sat Feb 13 2016","Clear throughout the day.","clear-day","1455366983","1455406130","0.19","0","0","","0","","36.89","1455397200","23.36","1455451200","34.1","1455400800","23.36","1455451200","13.13","0.51","1031.14","3.44","12.64","1455375600","7","0.11","","","9.95","",,"1455368400","36.89","1455397200","18.87","1455372000","34.1","1455400800"
"Sun Feb 14 2016","Mostly cloudy throughout the day.","partly-cloudy-day","1455453322","1455492589","0.23","0.0003","0.0042","1455508800","0.41","rain","47.18","1455498000","40.84","1455544800","45.87","1455498000","40.84","1455544800","16.58","0.46","1023.18","2.52","12.19","1455512400","144","0.72","","","9.81","",,"1455451200","47.2","1455512400","23.36","1455451200","45.96","1455505200"
"Mon Feb 15 2016","Heavy rain until evening.","rain","1455539660","1455579047","0.26","0.0797","0.3386","1455577200","0.9","rain","46.35","1455573600","38.51","1455627600","46.35","1455573600","38.51","1455627600","39.7","0.85","1011.08","2.12","13.07","1455519600","144","0.98","","","6.23","",,"1455548400","48.6","1455519600","38.07","1455552000","46.35","1455573600"
"Tue Feb 16 2016","Light rain starting in the afternoon, continuing until evening.","rain","1455625996","1455665505","0.3","0.0066","0.0473","1455667200","0.9","rain","49.44","1455649200","38.13","1455714000","49.44","1455649200","36.5","1455699600","41.83","0.92","1011.28","0.95","9.22","1455663600","255","0.83","","","9.53","",,"1455627600","49.44","1455649200","38.51","1455627600","49.44","1455649200"
"Wed Feb 17 2016","Mostly cloudy until evening.","partly-cloudy-day","1455712332","1455751962","0.34","0.0001","0.0012","1455753600","0.06","rain","46.06","1455742800","29.59","1455800400","46.06","1455742800","29.59","1455800400","35.38","0.83","1024.02","1.92","8.96","1455688800","345","0.72","","","9.77","",,"1455771600","46.06","1455742800","32.28","1455771600","46.06","1455742800"
"Thu Feb 18 2016","Clear throughout the day.","clear-day","1455798666","1455838419","0.37","0.0001","0.0009","1455807600","0.15","rain","61.6","1455829200","48.6","1455886800","61.6","1455829200","47.1","1455886800","33.03","0.67","1028.7","1.34","8.14","1455829200","145","0.06","","","8.93","",,"1455800400","61.6","1455829200","29.59","1455800400","61.6","1455829200"
"Fri Feb 19 2016","Mostly cloudy starting in the evening.","partly-cloudy-night","1455885000","1455924876","0.41","0","0","","0","","69.73","1455915600","53.5","1455937200","69.73","1455915600","53.5","1455937200","38.2","0.49","1024.05","4.51","16.63","1455908400","180","0.12","","","9.99","",,"1455886800","69.73","1455915600","47.1","1455886800","69.73","1455915600"
"Sat Feb 20 2016","Mostly cloudy throughout the day.","partly-cloudy-day","1455971332","1456011332","0.44","0.0003","0.004","1455991200","0.1","rain","63.71","1455998400","55.71","1456034400","63.71","1455998400","55.71","1456034400","55.19","0.84","1020.89","2.88","10.01","1455955200","203","0.89","","","9.96","",,"1456030800","63.71","1455998400","56.65","1456030800","63.71","1455998400"
"Sun Feb 21 2016","Rain in the evening.","rain","1456057663","1456097788","0.47","0.0102","0.0722","1456110000","0.89","rain","61.62","1456088400","54.01","1456146000","62.03","1456088400","54.01","1456146000","58.54","0.94","1016.93","2.45","8.86","1456052400","218","0.94","","","6.84","",,"1456034400","61.62","1456088400","55.71","1456034400","62.03","1456088400"
"Mon Feb 22 2016","Rain starting in the afternoon, continuing until evening.","rain","1456143994","1456184244","0.51","0.0263","0.1346","1456171200","0.97","rain","59.85","1456164000","50.26","1456218000","59.85","1456164000","50.26","1456218000","53.41","0.94","1013.49","2.01","8.02","1456131600","16","0.97","","","6.62","",,"1456203600","60.55","1456120800","50.71","1456203600","60.9","1456120800"
"Tue Feb 23 2016","Rain starting in the evening.","rain","1456230323","1456270699","0.53","0.025","0.1601","1456282800","0.97","rain","62.48","1456261200","49.41","1456322400","62.75","1456261200","46.23","1456322400","54.77","0.96","1005.96","1.99","11.17","1456286400","110","0.99","","","6.98","",,"1456218000","62.48","1456261200","50.26","1456218000","62.75","1456261200"
"Wed Feb 24 2016","Overcast throughout the day.","cloudy","1456316651","1456357154","0.56","0.0217","0.1581","1456297200","0.97","rain","51.89","1456318800","37.84","1456398000","51.89","1456318800","34.92","1456401600","43.32","0.88","1001.18","5.88","18.1","1456329600","243","0.94","","","8.63","",,"1456354800","59.6","1456300800","33.14","1456354800","59.77","1456300800"
"Thu Feb 25 2016","Mostly cloudy throughout the day.","partly-cloudy-day","1456402979","1456443608","0.59","0.0001","0.0008","1456416000","0.14","rain","45.32","1456434000","30.35","1456488000","42.9","1456434000","30.35","1456488000","31.68","0.69","1018.81","4.75","13.98","1456423200","292","0.93","","","9.99","",,"1456398000","45.32","1456434000","34.84","1456462800","42.9","1456434000"
"Fri Feb 26 2016","Clear throughout the day.","clear-day","1456489305","1456530062","0.62","0","0.0003","1456498800","0","","50.75","1456524000","28.12","1456574400","50.75","1456524000","28.12","1456574400","28.62","0.65","1025.99","2.18","9.24","1456513200","305","0.15","","","9.96","",,"1456488000","50.75","1456524000","30.35","1456488000","50.75","1456524000"
"Sat Feb 27 2016","Clear throughout the day.","clear-day","1456575631","1456616515","0.65","0","0","","0","","59.81","1456610400","36.26","1456660800","59.81","1456610400","36.26","1456660800","31.76","0.67","1024.37","1.18","8.69","1456603200","227","0.03","","","9.85","",,"1456574400","59.81","1456610400","28.12","1456574400","59.81","1456610400"
"Sun Feb 28 2016","Mostly cloudy overnight.","partly-cloudy-night","1456661956","1456702969","0.68","0","0","","0","","67.76","1456693200","53.77","1456750800","67.76","1456693200","53.77","1456750800","33.87","0.52","1019.33","3.76","15.08","1456689600","209","0.08","","","9.96","",,"1456660800","67.76","1456693200","36.26","1456660800","67.76","1456693200"
"Mon Feb 29 2016","Overcast in the morning.","cloudy","1456748280","1456789421","0.71","0","0","","0","","69.53","1456779600","45.52","1456815600","69.53","1456779600","45.52","1456815600","43.3","0.58","1017.72","2.47","12.72","1456725600","240","0.38","","","9.95","",,"1456808400","69.53","1456779600","46.76","1456808400","69.53","1456779600"
"Tue Mar 01 2016","Rain in the afternoon and evening.","rain","1456834603","1456875874","0.75","0.013","0.1155","1456862400","0.97","rain","66.35","1456855200","32.85","1456923600","66.35","1456855200","28","1456920000","48.37","0.82","1014.5","2.34","16.5","1456855200","241","0.69","","","9.4","",,"1456894800","66.35","1456855200","40.91","1456894800","66.35","1456855200"
"Wed Mar 02 2016","Partly cloudy starting in the evening.","partly-cloudy-night","1456920926","1456962326","0.78","0.0002","0.0005","1456916400","0.08","rain","49.74","1456956000","37.85","1456988400","49.74","1456956000","35.36","1457013600","30.22","0.67","1021.79","2.67","10.39","1456930800","339","0.36","","","9.97","",,"1456923600","49.74","1456956000","28","1456920000","49.74","1456956000"
"Thu Mar 03 2016","Rain in the morning.","rain","1457007248","1457048777","0.81","0.0092","0.1225","1457017200","0.98","rain","42.73","1457038800","41.85","1457092800","42.71","1457042400","40","1457089200","36.97","0.86","1016.24","1.85","9.97","1457020800","132","0.83","","","8.7","",,"1456988400","42.91","1457067600","35.36","1457013600","42.91","1457067600"
"Fri Mar 04 2016","Mostly cloudy until evening.","partly-cloudy-day","1457093569","1457135229","0.84","0.0001","0.0005","1457121600","0.06","rain","50.77","1457128800","31.53","1457179200","50.77","1457128800","31.53","1457179200","39.23","0.82","1020.42","2.17","8.03","1457110800","356","0.76","","","9.55","",,"1457154000","50.77","1457128800","36.01","1457154000","50.77","1457128800"
"Sat Mar 05 2016","Partly cloudy in the morning.","partly-cloudy-day","1457179890","1457221680","0.88","0.0001","0.0012","1457186400","0.14","rain","63.4","1457211600","36.54","1457265600","63.4","1457211600","36.54","1457265600","37.48","0.71","1021.6","1.13","11.07","1457215200","256","0.14","","","8.73","",,"1457179200","63.4","1457211600","31.53","1457179200","63.4","1457211600"
"Sun Mar 06 2016","Clear throughout the day.","clear-day","1457266210","1457308130","0.91","0","0","","0","","65.78","1457298000","45.66","1457330400","65.78","1457298000","45.66","1457330400","36.9","0.63","1023.66","0.13","6.44","1457287200","92","0.07","","","9.33","",,"1457265600","65.78","1457298000","36.54","1457265600","65.78","1457298000"
"Mon Mar 07 2016","Partly cloudy until afternoon.","partly-cloudy-day","1457352530","1457394581","0.95","0.0001","0.0021","1457409600","0.02","rain","72.1","1457384400","52.83","1457431200","72.1","1457384400","52.83","1457431200","38.89","0.47","1021.51","3.63","13.27","1457377200","163","0.29","","","9.92","",,"1457330400","72.1","1457384400","45.66","1457330400","72.1","1457384400"
"Tue Mar 08 2016","Partly cloudy starting in the evening.","partly-cloudy-night","1457438849","1457481031","0.99","0.0001","0.0008","1457481600","0.05","rain","73.91","1457474400","60.05","1457524800","73.91","1457474400","60.05","1457524800","48.68","0.58","1020.34","3.3","12.97","1457470800","161","0.19","","","9.95","",,"1457431200","73.91","1457474400","52.83","1457431200","73.91","1457474400"
"Wed Mar 09 2016","Partly cloudy throughout the day and breezy in the afternoon.","wind","1457525167","1457567480","0.02","0","0","","0","","78.29","1457553600","65.19","1457614800","78.29","1457553600","65.19","1457614800","53.86","0.6","1017.49","5.89","26.14","1457557200","162","0.34","","","9.98","",,"1457524800","78.29","1457553600","60.05","1457524800","78.29","1457553600"
"Thu Mar 10 2016","Rain starting in the evening.","rain","1457611485","1457653930","0.06","0.0236","0.1704","1457654400","1","rain","75.96","1457636400","61.58","1457697600","76.01","1457636400","61.97","1457697600","59.76","0.74","1016.94","4.66","16.2","1457622000","170","0.77","","","9.28","",,"1457661600","75.96","1457636400","65.16","1457672400","76.01","1457636400"
"Fri Mar 11 2016","Mostly cloudy throughout the day.","partly-cloudy-day","1457697803","1457740379","0.1","0.0006","0.0094","1457676000","0.82","rain","72.18","1457726400","59.31","1457780400","72.51","1457726400","59.51","1457780400","62.24","0.88","1020.46","0.32","10.63","1457679600","347","0.77","","","9.66","",,"1457697600","72.18","1457726400","61.97","1457697600","72.51","1457726400"
"Sat Mar 12 2016","Rain starting in the evening.","rain","1457784121","1457826827","0.14","0.0218","0.184","1457834400","0.97","rain","72.89","1457809200","57.74","1457870400","73.16","1457809200","57.81","1457870400","61.96","0.89","1016.72","1.35","10.44","1457809200","154","0.64","","","7.69","",,"1457780400","72.89","1457809200","59.51","1457780400","73.16","1457809200"
"Sun Mar 13 2016","Foggy in the morning.","fog","1457870438","1457913276","0.18","0.0156","0.1862","1457848800","0.97","rain","71.63","1457906400","58.77","1457938800","71.63","1457906400","58.77","1457938800","59.59","0.87","1010.23","1.86","10.47","1457892000","208","0.68","","","8.17","",,"1457870400","71.63","1457906400","57.81","1457870400","71.63","1457906400"
"Mon Mar 14 2016","Rain until afternoon.","rain","1457956757","1457999722","0.21","0.0223","0.191","1457971200","0.98","rain","73.12","1457989200","50.61","1458039600","73.12","1457989200","50.61","1458039600","56.75","0.8","1008.35","2","15.55","1457982000","231","0.46","","","9.22","",,"1458014400","73.12","1457989200","55.76","1458014400","73.12","1457989200"
"Tue Mar 15 2016","Clear throughout the day.","clear-day","1458043073","1458086170","0.25","0.0002","0.0004","1458046800","0.02","rain","85.46","1458079200","60.57","1458133200","85.46","1458079200","60.57","1458133200","53.11","0.64","1008.88","2.8","13.43","1458079200","184","0.05","","","9.53","",,"1458039600","85.46","1458079200","50.61","1458039600","85.46","1458079200"
"Wed Mar 16 2016","Mostly cloudy in the morning.","partly-cloudy-night","1458129389","1458172618","0.28","0.0002","0.0003","1458180000","0.02","rain","73.93","1458165600","45.66","1458216000","73.93","1458165600","45.66","1458216000","42.5","0.45","1013.58","2.3","11.3","1458122400","258","0.16","","","9.58","",,"1458187200","73.93","1458165600","51.46","1458187200","73.93","1458165600"
"Thu Mar 17 2016","Partly cloudy starting in the evening.","partly-cloudy-night","1458215705","1458259065","0.32","0.0003","0.0004","1458198000","0.02","rain","70.84","1458244800","45.17","1458302400","70.84","1458244800","45.17","1458302400","37.4","0.49","1015.85","0.77","11.14","1458237600","349","0.19","","","9.41","",,"1458216000","70.84","1458244800","45.66","1458216000","70.84","1458244800"
