time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
"Sun Jan 11 2015","Mostly cloudy throughout the day.","partly-cloudy-day","1420980953","1421016969","0.7","0.0003","0.0008","1421013600","0.02","rain","46.62","1421010000","44.24","1421053200","45.36","1421013600","43.26","1421031600","28.16","0.6","1029.5","3.05","9.45","1421028000","131","0.82","","","9.99","",,"1420956000","46.62","1421010000","28.46","1420956000","45.36","1421013600"
"Mon Jan 12 2015","Heavy rain until afternoon.","rain","1421067345","1421103424","0.73","0.0399","0.2202","1421056800","0.98","rain","49.52","1421096400","34.59","1421157600","49.52","1421096400","29.69","1421157600","44.61","0.95","1023.33","1.12","12.75","1421114400","53","0.99","","","5.51","",,"1421125200","49.52","1421096400","36.61","1421125200","49.52","1421096400"
"Tue Jan 13 2015","Overcast throughout the day.","cloudy","1421153734","1421189880","0.76","0.0001","0.0003","1421211600","0.04","rain","35.26","1421172000","31.64","1421229600","31.98","1421172000","28.73","1421204400","33.51","0.95","1027.71","4.69","12.11","1421128800","8","1","","","6.12","",,"1421211600","39.41","1421128800","28.73","1421204400","35.01","1421128800"
"Wed Jan 14 2015","Mostly cloudy until evening.","partly-cloudy-day","1421240122","1421276337","0.8","0.0002","0.0008","1421218800","0.11","snow","35.45","1421269200","26.22","1421308800","35.45","1421269200","26.22","1421308800","30.42","0.92","1026.66","1.86","5.55","1421226000","357","0.83","","","7.11","",,"1421298000","35.45","1421269200","28.07","1421298000","35.45","1421269200"
"Thu Jan 15 2015","Foggy overnight.","fog","1421326508","1421362794","0.83","0.0012","0.0071","1421355600","0.62","snow","33.9","1421359200","24.68","1421413200","33.9","1421359200","24.68","1421413200","29.18","0.93","1023.85","0.48","4.46","1421344800","314","0.62","","","6.63","",,"1421308800","33.9","1421359200","26.22","1421308800","33.9","1421359200"
"Fri Jan 16 2015","Foggy in the morning.","fog","1421412892","1421449252","0.86","0.0005","0.0036","1421431200","0.35","rain","50.24","1421442000","27.97","1421488800","50.24","1421442000","27.97","1421488800","30.08","0.83","1024.56","0.12","4.57","1421438400","235","0.28","","","6.54","",,"1421413200","50.24","1421442000","24.68","1421413200","50.24","1421442000"
"Sat Jan 17 2015","Partly cloudy starting in the evening.","partly-cloudy-night","1421499274","1421535710","0.9","0","0.0003","1421514000","0","","58.99","1421528400","39.12","1421586000","58.99","1421528400","39.12","1421586000","30.89","0.67","1020.78","1.96","12.44","1421524800","179","0.04","","","9.5","",,"1421488800","58.99","1421528400","27.97","1421488800","58.99","1421528400"
"Sun Jan 18 2015","Clear throughout the day.","clear-day","1421585654","1421622169","0.93","0","0.0003","1421589600","0","","57.04","1421614800","32.32","1421658000","57.04","1421614800","32.32","1421658000","32.4","0.59","1019.4","2.49","12.55","1421604000","266","0.23","","","9.99","",,"1421643600","57.04","1421614800","34.81","1421643600","57.04","1421614800"
"Mon Jan 19 2015","Partly cloudy in the morning.","partly-cloudy-night","1421672033","1421708628","0.97","0","0","","0","","65.05","1421701200","38.64","1421755200","65.05","1421701200","38.64","1421755200","31.2","0.56","1017.86","1.8","11.59","1421701200","215","0.14","","","9.99","",,"1421658000","65.05","1421701200","32.32","1421658000","65.05","1421701200"
"Tue Jan 20 2015","Clear throughout the day.","clear-day","1421758410","1421795088","0.01","0","0","","0","","62.25","1421784000","34.74","1421841600","62.25","1421784000","34.74","1421841600","37.19","0.61","1014.99","1.14","7.74","1421769600","221","0.15","","","9.93","",,"1421755200","62.25","1421784000","38.64","1421755200","62.25","1421784000"
"Wed Jan 21 2015","Clear throughout the day.","clear-day","1421844785","1421881548","0.04","0","0.0005","1421888400","0","","58.09","1421874000","32.28","1421910000","58.09","1421874000","32.28","1421910000","32.87","0.67","1020.9","1.29","9.36","1421870400","346","0.09","","","9.83","",,"1421902800","58.09","1421874000","34.1","1421902800","58.09","1421874000"
"Thu Jan 22 2015","Rain overnight.","rain","1421931158","1421968008","0.08","0.0004","0.0025","1421978400","0.22","rain","46.59","1421956800","38.18","1422003600","44.97","1421953200","35.04","1422021600","31.76","0.7","1026.49","3.04","11.21","1421960400","17","0.49","","","9.5","",,"1421910000","46.59","1421956800","32.28","1421910000","44.97","1421953200"
"Fri Jan 23 2015","Light rain until afternoon, starting again overnight.","rain","1422017530","1422054469","0.12","0.0172","0.0539","1422003600","0.97","rain","40.1","1422032400","31.71","1422108000","37.3","1422028800","28.16","1422100800","37.58","0.95","1016.19","3.61","12.02","1422075600","15","0.99","","","4.91","",,"1422075600","40.1","1422032400","32.38","1422075600","39.21","1421996400"
"Sat Jan 24 2015","Mostly cloudy until afternoon.","partly-cloudy-day","1422103900","1422140930","0.16","0.0021","0.0117","1422086400","0.84","snow","47.09","1422136800","30.85","1422180000","45.57","1422136800","30.85","1422180000","32.43","0.84","1014.65","2.33","10.05","1422097200","291","0.45","","","8.74","",,"1422108000","47.09","1422136800","28.16","1422100800","45.57","1422136800"
"Sun Jan 25 2015","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1422190268","1422227391","0.19","0.0007","0.0044","1422226800","0.53","rain","56.58","1422212400","36.22","1422280800","56.58","1422212400","30.42","1422280800","36.27","0.78","1009.71","2.39","14.36","1422208800","213","0.3","","","9.88","",,"1422180000","56.58","1422212400","30.85","1422180000","56.58","1422212400"
"Mon Jan 26 2015","Mostly cloudy throughout the day.","partly-cloudy-day","1422276634","1422313852","0.23","0.0001","0.0005","1422270000","0.1","rain","40.51","1422306000","31.88","1422356400","40.09","1422313200","31.88","1422356400","34.23","0.82","1013.81","3.69","15.53","1422280800","305","0.95","","","9.3","",,"1422284400","43.74","1422252000","30.42","1422280800","41.59","1422252000"
"Tue Jan 27 2015","Partly cloudy throughout the day.","partly-cloudy-day","1422362999","1422400314","0.27","0","0","","0","","50.72","1422392400","30.46","1422450000","50.72","1422392400","30.46","1422442800","32.62","0.74","1017.2","2.92","12.7","1422381600","346","0.43","","","9.87","",,"1422356400","50.72","1422392400","31.88","1422356400","50.72","1422392400"
"Wed Jan 28 2015","Mostly cloudy in the morning.","partly-cloudy-night","1422449362","1422486775","0.3","0","0","","0","","53.47","1422482400","41.21","1422496800","53.47","1422482400","40.93","1422525600","29.27","0.64","1024.41","1.22","9.16","1422424800","65","0.28","","","9.4","",,"1422450000","53.47","1422482400","30.46","1422442800","53.47","1422482400"
"Thu Jan 29 2015","Mostly cloudy throughout the day.","partly-cloudy-day","1422535724","1422573236","0.34","0","0","","0","","62.45","1422565200","37.31","1422622800","62.45","1422565200","32.86","1422622800","37.8","0.62","1021.39","1.86","17.28","1422590400","225","0.5","","","9.49","",,"1422594000","62.45","1422565200","38.33","1422594000","62.45","1422565200"
"Fri Jan 30 2015","Mostly cloudy in the morning.","partly-cloudy-day","1422622084","1422659698","0.37","0","0","","0","","47.09","1422651600","28.49","1422691200","45.51","1422651600","28.49","1422691200","26.86","0.6","1029.27","3.96","14.58","1422597600","357","0.48","","","9.8","",,"1422680400","47.09","1422651600","31.1","1422680400","45.51","1422651600"
"Sat Jan 31 2015","Partly cloudy throughout the day.","partly-cloudy-day","1422708442","1422746160","0.4","0","0","","0","","50.72","1422738000","45.29","1422756000","50.72","1422738000","44.03","1422774000","23.25","0.55","1027.07","0.64","7.22","1422766800","96","0.4","","","9.94","",,"1422691200","50.72","1422738000","28.49","1422691200","50.72","1422738000"
"Sun Feb 01 2015","Heavy rain until afternoon, starting again in the evening.","rain","1422794799","1422832621","0.43","0.0393","0.3508","1422842400","0.98","rain","56.62","1422838800","33.05","1422885600","56.62","1422838800","26.98","1422885600","41.17","0.74","1013.77","3.61","16.44","1422817200","175","0.78","","","8.78","",,"1422774000","56.62","1422838800","44.03","1422774000","56.62","1422838800"
"Mon Feb 02 2015","Mostly cloudy until evening.","partly-cloudy-day","1422881154","1422919082","0.46","0.0006","0.0042","1422874800","0.46","snow","34.64","1422910800","21.01","1422968400","31.84","1422910800","21.01","1422968400","27.79","0.78","1020.15","4.87","22.67","1422896400","314","0.72","","","9.78","",,"1422939600","49.46","1422856800","20.77","1422896400","47.8","1422856800"
"Tue Feb 03 2015","Clear throughout the day.","clear-day","1422967508","1423005544","0.49","0.0001","0.0003","1422986400","0.01","snow","45.82","1423000800","26.81","1423047600","45.82","1423000800","26.81","1423047600","23.16","0.73","1027.39","0.06","5.09","1422986400","152","0.09","","","9.87","",,"1422968400","45.82","1423000800","21.01","1422968400","45.82","1423000800"
"Wed Feb 04 2015","Mostly cloudy starting in the evening.","partly-cloudy-night","1423053861","1423092005","0.53","0.0001","0.0006","1423062000","0.08","rain","50.51","1423083600","29.38","1423144800","50.51","1423083600","23.27","1423141200","28.29","0.7","1022.38","1.02","9.69","1423069200","183","0.22","","","9.96","",,"1423047600","50.51","1423083600","26.81","1423047600","50.51","1423083600"
"Thu Feb 05 2015","Mostly cloudy in the morning.","partly-cloudy-day","1423140211","1423178466","0.56","0","0","","0","","40.38","1423170000","18.87","1423227600","36.64","1423170000","18.87","1423227600","21.78","0.61","1025.73","4.53","15.32","1423130400","6","0.4","","","9.87","",,"1423198800","42.27","1423123200","23.12","1423148400","40.64","1423119600"
"Fri Feb 06 2015","Clear throughout the day.","clear-day","1423226561","1423264926","0.59","0","0","","0","","51.39","1423260000","30.72","1423306800","51.39","1423260000","30.72","1423306800","16.42","0.53","1028.15","0.47","6.75","1423256400","215","0.07","","","9.97","",,"1423227600","51.39","1423260000","18.87","1423227600","51.39","1423260000"
"Sat Feb 07 2015","Clear throughout the day.","clear-day","1423312909","1423351387","0.62","0","0","","0","","64.66","1423346400","47.51","1423393200","64.66","1423346400","46.29","1423396800","23.79","0.43","1021.49","2.47","13.65","1423332000","198","0.02","","","9.86","",,"1423306800","64.66","1423346400","30.72","1423306800","64.66","1423346400"
"Sun Feb 08 2015","Overcast throughout the day.","cloudy","1423399255","1423437847","0.65","0.0001","0.0016","1423458000","0.36","rain","63.52","1423425600","54.28","1423476000","63.52","1423425600","54.28","1423476000","47.41","0.73","1014.63","3.38","15.62","1423418400","202","0.68","","","9.88","",,"1423393200","63.52","1423425600","46.29","1423396800","63.52","1423425600"
"Mon Feb 09 2015","Overcast throughout the day.","cloudy","1423485600","1423524307","0.68","0.0012","0.0135","1423461600","0.83","rain","58.4","1423501200","33.15","1423573200","58.4","1423501200","28.22","1423573200","45.61","0.84","1012.35","3.35","14.33","1423533600","336","0.95","","","9.05","",,"1423544400","58.4","1423501200","32.29","1423540800","58.4","1423501200"
"Tue Feb 10 2015","Overcast until afternoon.","cloudy","1423571944","1423610767","0.71","0","0","","0","","43.27","1423602000","25.75","1423659600","40.59","1423605600","25.75","1423659600","29.7","0.77","1018.19","4.25","15.13","1423558800","7","0.62","","","9.44","",,"1423630800","43.27","1423602000","28.22","1423573200","40.59","1423605600"
"Wed Feb 11 2015","Partly cloudy in the morning.","partly-cloudy-day","1423658287","1423697226","0.74","0","0.0005","1423666800","0","","55.85","1423692000","33.08","1423749600","55.85","1423692000","27.85","1423749600","30.81","0.74","1018.92","0.79","7.76","1423684800","329","0.11","","","8.15","",,"1423659600","55.85","1423692000","25.75","1423659600","55.85","1423692000"
"Thu Feb 12 2015","Mostly cloudy until afternoon.","partly-cloudy-day","1423744628","1423783686","0.77","0","0","","0","","34.66","1423778400","20.67","1423832400","29.47","1423778400","16.12","1423810800","22.56","0.65","1024.54","5.06","17.39","1423756800","348","0.42","","","9.87","",,"1423803600","38.76","1423731600","18.05","1423803600","38.76","1423731600"
"Fri Feb 13 2015","Partly cloudy in the afternoon.","partly-cloudy-day","1423830968","1423870144","0.81","0","0","","0","","40.88","1423861200","23.21","1423918800","40.88","1423861200","23.21","1423918800","14.09","0.55","1026.8","1.17","9.91","1423810800","353","0.19","","","9.92","",,"1423832400","40.88","1423861200","16.12","1423810800","40.88","1423861200"
"Sat Feb 14 2015","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1423917307","1423956603","0.84","0","0","","0","","57.52","1423947600","15.79","1424005200","57.52","1423947600","8.39","1424001600","23.8","0.56","1020.32","2.58","17.67","1423969200","305","0.26","","","9.9","",,"1423918800","57.52","1423947600","22.82","1423976400","57.52","1423947600"
"Sun Feb 15 2015","Mostly cloudy throughout the day.","partly-cloudy-night","1424003645","1424043061","0.88","0","0.0005","1424034000","0","","30.98","1424037600","28.19","1424052000","30.98","1424037600","26.84","1424070000","4.46","0.42","1027.19","3.77","15.14","1423980000","29","0.46","","","9.85","",,"1424005200","30.98","1424037600","8.39","1424001600","30.98","1424037600"
"Mon Feb 16 2015","Rain until evening.","rain","1424089981","1424129519","0.92","0.0458","0.1708","1424113200","0.95","rain","36.61","1424113200","19.23","1424178000","36.61","1424113200","12.92","1424181600","23.21","0.72","1013.81","1.13","14.55","1424149200","29","0.98","","","6.66","",,"1424149200","36.61","1424113200","17.08","1424149200","36.61","1424113200"
"Tue Feb 17 2015","Mostly cloudy throughout the day.","partly-cloudy-day","1424176316","1424215976","0.95","0.0002","0.0023","1424206800","0.03","snow","28.72","1424206800","20.17","1424239200","28.72","1424206800","20.17","1424239200","18.54","0.82","1018.96","3.26","11.13","1424156400","346","0.83","","","9.68","",,"1424178000","28.72","1424206800","12.92","1424181600","28.72","1424206800"
"Wed Feb 18 2015","Mostly cloudy until evening.","partly-cloudy-day","1424262650","1424302433","0.99","0.0002","0.0016","1424282400","0.27","snow","30.67","1424282400","8.07","1424350800","24.22","1424282400","3.56","1424340000","19.39","0.79","1021.09","3.58","17.02","1424289600","296","0.61","","","9.03","",,"1424322000","30.67","1424282400","15.58","1424307600","25.64","1424260800"
"Thu Feb 19 2015","Mostly cloudy overnight.","partly-cloudy-night","1424348984","1424388890","0.03","0","0","","0","","23.71","1424379600","16.54","1424401200","20.54","1424390400","13.24","1424422800","6.49","0.64","1030.16","2.65","10.76","1424372400","338","0.17","","","9.99","",,"1424350800","23.71","1424379600","3.56","1424340000","20.54","1424390400"
"Fri Feb 20 2015","Mostly cloudy throughout the day.","partly-cloudy-day","1424435316","1424475346","0.07","0.0002","0.0019","1424466000","0.05","snow","27.22","1424480400","28.29","1424484000","22.07","1424455200","22.54","1424484000","16.04","0.73","1027.4","2.79","14.66","1424494800","123","0.88","","","8.78","",,"1424426400","30.93","1424494800","13.24","1424422800","25.11","1424494800"
"Sat Feb 21 2015","Heavy rain in the morning and evening.","rain","1424521647","1424561802","0.1","0.0453","0.2514","1424563200","1","rain","55.41","1424556000","36.98","1424613600","55.41","1424556000","34.28","1424613600","38.61","0.8","1016.42","5.02","19.43","1424538000","160","0.97","","","8.27","",,"1424498400","55.41","1424556000","26","1424498400","55.41","1424556000"
"Sun Feb 22 2015","Light rain overnight.","rain","1424607977","1424648257","0.14","0.0013","0.0087","1424584800","0.77","rain","38.29","1424628000","28.04","1424700000","36.04","1424624400","21.36","1424700000","36.94","0.94","1022.96","4.17","13.47","1424656800","11","1","","","5.86","",,"1424667600","44.52","1424584800","30.05","1424667600","42.57","1424584800"
"Mon Feb 23 2015","Mostly cloudy throughout the day.","partly-cloudy-day","1424694306","1424734712","0.18","0.004","0.0401","1424674800","0.93","snow","37.29","1424721600","25.52","1424779200","33.15","1424721600","22.42","1424761200","24.89","0.77","1028.93","5.16","15.43","1424689200","6","0.77","","","8.18","",,"1424700000","37.29","1424721600","21.36","1424700000","33.15","1424721600"
"Tue Feb 24 2015","Mostly cloudy until evening.","partly-cloudy-day","1424780634","1424821167","0.21","0.0001","0.0011","1424800800","0.18","snow","38.27","1424811600","24.19","1424858400","37.05","1424818800","24.19","1424858400","20.09","0.66","1020.65","1.43","8.15","1424761200","319","0.71","","","9.79","",,"1424779200","38.27","1424811600","22.42","1424761200","37.05","1424818800"
"Wed Feb 25 2015","Foggy starting in the afternoon, continuing until evening.","fog","1424866961","1424907621","0.25","0.0007","0.0039","1424912400","0.08","snow","36.68","1424890800","28.91","1424955600","36.68","1424890800","28.91","1424955600","24.85","0.81","1013.07","0.53","7.52","1424883600","64","0.52","","","6.96","",,"1424858400","36.68","1424890800","24.19","1424858400","36.68","1424890800"
"Thu Feb 26 2015","Rain in the afternoon.","rain","1424953287","1424994075","0.28","0.016","0.114","1424977200","0.84","rain","41.96","1424984400","25.26","1425042000","41.96","1424984400","19.61","1425042000","29.45","0.84","1017.01","1.68","11.21","1425006000","344","0.68","","","8.69","",,"1424955600","41.96","1424984400","26.61","1425013200","41.96","1424984400"
"Fri Feb 27 2015","Mostly cloudy until afternoon.","partly-cloudy-day","1425039613","1425080528","0.32","0.0003","0.0011","1425074400","0.13","snow","37.45","1425074400","28.58","1425117600","34.76","1425074400","24.14","1425096000","20.14","0.66","1031.69","4.18","11.66","1425027600","10","0.52","","","10","",,"1425042000","37.45","1425074400","19.61","1425042000","34.76","1425074400"
"Sat Feb 28 2015","Mostly cloudy throughout the day.","partly-cloudy-day","1425125938","1425166982","0.35","0.0002","0.0015","1425146400","0.11","rain","54.33","1425157200","46.09","1425211200","54.33","1425157200","44.37","1425189600","27.84","0.59","1032.48","1.96","14.32","1425186000","104","0.57","","","9.95","",,"1425117600","54.33","1425157200","25.32","1425110400","54.33","1425157200"
"Sun Mar 01 2015","Rain overnight.","rain","1425212261","1425253434","0.38","0.0083","0.0434","1425268800","0.99","rain","51.61","1425232800","37.96","1425304800","51.61","1425232800","33.91","1425304800","43.53","0.83","1028.14","3.06","16.09","1425189600","144","0.94","","","7.28","",,"1425211200","51.61","1425232800","44.37","1425189600","51.61","1425232800"
"Mon Mar 02 2015","Light rain in the morning.","rain","1425298585","1425339886","0.41","0.0104","0.0537","1425279600","0.96","rain","48.86","1425330000","44.5","1425358800","48.86","1425330000","44.5","1425358800","42.11","0.9","1027.15","2.66","12.4","1425297600","22","0.98","","","7.37","",,"1425304800","48.86","1425330000","33.91","1425304800","48.86","1425330000"
"Tue Mar 03 2015","Rain starting in the afternoon.","rain","1425384907","1425426338","0.44","0.0078","0.0927","1425420000","0.91","rain","60.52","1425430800","60.87","1425434400","60.89","1425430800","61.27","1425434400","52.82","0.96","1018.77","2.06","8.47","1425427200","156","0.99","","","5.44","",,"1425362400","63.2","1425445200","44.89","1425362400","63.78","1425445200"
"Wed Mar 04 2015","Rain in the evening and overnight.","rain","1425471229","1425512790","0.47","0.0131","0.0825","1425510000","0.88","rain","73.43","1425502800","28.45","1425564000","73.9","1425502800","22.02","1425564000","56.35","0.9","1013.2","2.54","16.99","1425502800","215","0.96","","","9.52","",,"1425531600","73.43","1425502800","34.81","1425531600","73.9","1425502800"
"Thu Mar 05 2015","Mostly cloudy until evening.","partly-cloudy-day","1425557550","1425599241","0.49","0.016","0.1459","1425546000","0.94","snow","29.21","1425560400","15.15","1425643200","23.22","1425560400","10.65","1425639600","24.96","0.89","1025.26","5.75","23.43","1425600000","358","0.85","","","7.3","",,"1425618000","36.48","1425535200","12.18","1425600000","31.37","1425535200"
"Fri Mar 06 2015","Mixed precipitation until afternoon.","snow","1425643871","1425685692","0.53","0.01","0.0495","1425672000","0.85","snow","39.19","1425679200","22.4","1425729600","39.19","1425679200","22.4","1425729600","19.43","0.76","1033.52","2.08","8.92","1425625200","356","0.03","","","9.99","",,"1425643200","39.19","1425679200","10.65","1425639600","39.19","1425679200"
"Sat Mar 07 2015","Clear throughout the day.","clear-day","1425730191","1425772143","0.56","0.0035","0.0187","1425747600","0.83","rain","58.61","1425765600","29.35","1425816000","58.61","1425765600","29.35","1425816000","25.72","0.65","1030.29","0.81","9.03","1425758400","215","0.01","","","9.74","",,"1425729600","58.61","1425765600","22.4","1425729600","58.61","1425765600"
"Sun Mar 08 2015","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1425816510","1425858593","0.59","0.0012","0.0117","1425870000","0.9","rain","64.79","1425844800","44.13","1425895200","64.79","1425844800","44.13","1425895200","30.56","0.59","1025.52","1.25","11.1","1425862800","235","0.34","","","9.9","",,"1425816000","64.79","1425844800","29.35","1425816000","64.79","1425844800"
"Mon Mar 09 2015","Rain overnight.","rain","1425902832","1425945040","0.62","0.0108","0.09","1425960000","0.98","rain","58.34","1425927600","52.02","1425960000","58.34","1425927600","52.02","1425960000","46.66","0.87","1022.3","1.15","7.22","1425960000","103","0.87","","","8.96","",,"1425895200","58.34","1425927600","44.13","1425895200","58.34","1425927600"
"Tue Mar 10 2015","Rain in the morning and evening.","rain","1425989150","1426031490","0.65","0.0354","0.1389","1425978000","0.98","rain","66.53","1426017600","59.28","1426078800","67.23","1426017600","59.52","1426078800","58.7","0.95","1016.79","3.09","13.63","1426003200","156","0.98","","","8.09","",,"1425963600","66.53","1426017600","52.18","1425963600","67.23","1426017600"
"Wed Mar 11 2015","Heavy rain in the morning.","rain","1426075468","1426117939","0.69","0.0417","0.304","1426075200","0.98","rain","68.35","1426107600","54.62","1426161600","68.48","1426107600","54.62","1426161600","59.48","0.93","1020.99","1.16","9.4","1426114800","350","0.92","","","6.9","",,"1426132800","68.35","1426107600","55.79","1426132800","68.48","1426107600"
"Thu Mar 12 2015","Light rain overnight.","rain","1426161786","1426204388","0.72","0.0005","0.0047","1426204800","0.45","rain","66.75","1426179600","55.51","1426251600","66.75","1426179600","55.51","1426251600","56.35","0.87","1024.27","2.66","13.61","1426219200","93","0.85","","","9.24","",,"1426161600","66.75","1426179600","54.62","1426161600","66.75","1426179600"
"Fri Mar 13 2015","Rain in the evening.","rain","1426248103","1426290837","0.75","0.0078","0.0554","1426287600","0.95","rain","55.75","1426248000","51.26","1426327200","55.75","1426248000","51.26","1426327200","51.41","0.87","1021.56","5.89","17.54","1426255200","128","0.9","","","9.39","",,"1426305600","60.32","1426222800","51.67","1426305600","60.32","1426222800"
"Sat Mar 14 2015","Overcast throughout the day.","cloudy","1426334420","1426377285","0.79","0.005","0.023","1426352400","0.92","rain","62.73","1426370400","50.53","1426420800","63.11","1426370400","50.53","1426420800","55.26","0.96","1017.69","1.13","9.47","1426309200","156","0.99","","","7.68","",,"1426327200","62.73","1426370400","51.26","1426327200","63.11","1426370400"
"Sun Mar 15 2015","Partly cloudy in the morning.","partly-cloudy-night","1426420737","1426463733","0.83","0.0005","0.0031","1426402800","0.42","rain","73.97","1426456800","40.02","1426507200","73.97","1426456800","40.02","1426507200","49.38","0.72","1023.45","1.61","7.31","1426442400","12","0.27","","","8.69","",,"1426478400","73.97","1426456800","49.44","1426478400","73.97","1426456800"
"Mon Mar 16 2015","Clear throughout the day.","clear-day","1426507053","1426550181","0.86","0","0","","0","","77.34","1426543200","51.93","1426582800","77.34","1426543200","51.93","1426582800","45.72","0.68","1021.5","0.46","6.79","1426532400","250","0.03","","","9.96","",,"1426507200","77.34","1426543200","40.02","1426507200","77.34","1426543200"
"Tue Mar 17 2015","Mostly cloudy in the morning.","partly-cloudy-night","1426593369","1426636629","0.9","0.0003","0.0058","1426608000","0.05","rain","79.41","1426622400","49.43","1426683600","79.41","1426622400","48.04","1426680000","53.79","0.72","1016.81","1.97","12.76","1426636800","332","0.21","","","9.72","",,"1426582800","79.41","1426622400","51.93","1426582800","79.41","1426622400"
